DateTime,AddedIPs,RemovedIPs
1580123973,10,8
1580124692,9,4
1580124968,9,10
1580125413,4,9
1580126133,8,7
1580126409,23,0
1580126903,23,7
1580127573,4,4
1580128293,4,4
1580128810,8,6
1580129013,7,11
1580129733,4,9
1580130453,5,3
1580130980,17,13
1580131173,3,3
1580131892,6,2548
1580132612,9,4
1580132891,6,9
1580133333,3,4
1580134054,5,49
1580134773,7,5
1580135493,6,3
1580136213,4,6
1580136743,11,24
1580136932,6,11
1580137654,5,8
1580138372,4,6
1580138648,7,5
1580139094,9,6
1580139814,9,8
1580140580,13,16
1580141052,11,1
1580141253,6,8
1580141973,3,4
1580142488,12,14
1580142693,6,6
1580143413,9,7
1580144132,8,5
1580144415,9,18
1580144853,4,6
1580145575,4,91
1580146345,17,10
1580147012,9,3
1580147732,6,3
1580148509,12,14
1580149174,9,10
1580149894,15,10
1580150413,14,12
1580150612,2,8
1580151333,4,9
1580152053,6,4
1580152591,1,9
1580152773,7,5
1580153493,5,8
1580154213,11,8
1580154492,9,11
1580154933,5,6
1580155702,15,5
1580156419,15,27
1580157092,6,5
1580157813,4,7
1580158328,8,25
1580158533,7,3
1580159494,9,13
1580160261,24,29
1580160933,8,8
1580161653,3,4
1580162167,12,12
1580162373,5,27
1580163334,3,8
1580164098,20,12
1580164827,0,6
1580165492,8,3
1580166011,11,6
1580166212,9,8
1580166932,4,2
1580167653,4,6
1580167933,8,14
1580168373,7,10
1580169093,4,6
1580170111,26,16
1580170326,10,0
1580170772,2,3
1580171493,6,13
1580172010,8,7
1580172213,5,2
1580172933,6,3
1580173654,5,8
1580173932,10,7
1580174373,4,6
1580175093,3,9
1580175860,30,9
1580176532,11,7
1580177253,16,9
1580177973,3,4
1580178692,7,9
1580179414,10,7
1580179693,7,13
1580180132,9,2
1580181093,8,12
1580181608,8,7
1580181813,3,9
1580182532,7,9
1580183253,10,7
1580183527,9,8
1580184032,15,4
1580184693,4,7
1580184965,13,2
1580185461,14,4
1580186132,4,9
1580186853,10,13
1580187369,15,9
1580187573,10,2
1580188292,53,65555
1580189013,9,5
1580189287,16,6
1580189733,7,8
1580190453,10,10
1580191229,12,20
1580191893,8,5
1580192613,2,5
1580193132,7,11
1580193333,12,10
1580194054,4,6
1580194833,6,5
1580195301,11,9
1580195492,7,1
1580196213,6,7
1580196933,4,9
1580197212,11,4
1580197653,153,3
1580198373,23,6
1580199145,19,18
1580199605,10,0
1580199813,6,9
1580200532,6,7
1580201048,19,11
1580201252,5,13
1580201972,10,9
1580202692,18,9
1580202976,5,9
1580203413,5,11
1580204134,13,9
1580204902,13,17
1580205574,14,378
1580206292,11,7
1580206819,11,0
1580207013,6,5
1580207733,8,7
1580208501,9,4
1580208729,14,9
1580209173,7,11
1580209893,9,5
1580210661,23,16
1580211334,9,8
1580212053,9,3
1580212571,4,6
1580212773,2,8
1580213493,5,7
1580214258,75,5
1580214487,12,5
1580214933,2,6
1580215652,5,4
1580216426,8,12
1580217093,8,7
1580217813,9,4
1580218332,7,5
1580218533,8,4
1580219252,8,6
1580219972,18,3
1580220507,13,5
1580220932,10,6
1580221653,7,6
1580222424,15,10
1580223093,3,9
1580224053,8,6
1580224582,4,7
1580224772,10,5
1580225493,10,7
1580226213,7,8
1580226734,5,6
1580226933,7,9
1580227653,3,6
1580228373,7,4
1580228656,19,20
1580228886,11,1
1580229093,5,5
1580229813,7,8
1580230580,23,16
1580231493,10,6
1580232509,19,25
1580233174,8,35
1580233893,8,6
1580234410,11,9
1580234854,12,6
1580235573,16,8
1580236349,15,30
1580237013,5,3
1580237733,5,2
1580238512,19,25
1580239173,4,11
1580239892,3,5
1580240413,12,0
1580240613,6,8
1580241332,8,5
1580242053,7,3
1580242332,13,17
1580242773,5,5
1580243542,20,7
1580244266,21,22
1580244932,4,6
1580245653,8,6
1580246174,7,16
1580246373,9,10
1580247092,8,6
1580247812,2,7
1580248094,6,9
1580248532,2,5
1580249253,7,4
1580250028,9,4
1580250692,3,4
1580251413,6,3
1580251928,9,0
1580252178,11,6
1580252852,7,6
1580253573,8,11
1580253850,5,8
1580254293,4,5
1580255012,9,8
1580255779,12,26
1580256453,6,7
1580257172,10,5
1580257686,9,0
1580257893,8,7
1580258165,11,2
1580258614,5,2
1580259333,16,9
1580259608,10,9
1580260052,8,7
1580260772,7,4
1580261544,23,18
1580262213,5,10
1580262933,13,12
1580263709,19,25
1580264373,0,4
1580265093,4,6
1580265612,5,4
1580265813,6,8
1580266533,9,12
1580267254,3,4
1580267534,9,10
1580267973,4,6
1580268693,9,7
1580269463,12,16
1580270133,5,12
1580270852,10,11
1580271634,25,7
1580272293,6,2
1580272805,15,2
1580273013,16,7
1580273527,14,8
1580273733,10,11
1580274453,6,10
1580275173,65562,272
1580275482,6,12
1580275892,6,11
1580276612,6,5
1580277380,24,18
1580278052,8,7
1580278773,16,6
1580279291,12,12
1580279493,31,8
1580280212,9,5
1580280933,6,5
1580281212,7,9
1580281652,8,7
1580282373,8,6
1580283093,13,6
1580284294,13,153
1580285013,8,7
1580285733,6,14
1580286005,10,13
1580286453,4,13
1580287173,5,1
1580287452,4,0
1580287936,19,21
1580288853,16,26
1580289573,6,8
1580289851,9,13
1580290293,7,4
1580291013,3,13
1580291733,6,9
1580292453,6,7
1580293172,5,11
1580293687,3,4
1580293892,21,7
1580294613,132,7
1580295333,9,6
1580295612,10,3
1580296107,7,8
1580296774,10,9
