DateTime,Entries,UniqueIPs
1579048351,94,94
1579050329,91,91
1579054434,91,91
1579056608,92,92
1579060614,94,94
1579062507,94,94
1579066362,96,96
1579068332,97,97
1579070191,99,99
1579074012,101,101
1579075950,99,99
1579077852,100,100
1579079819,101,101
1579081692,100,100
1579083628,99,99
1579085565,94,94
1579087492,93,93
1579089422,92,92
1579091294,93,93
1579095390,91,91
1579097305,89,89
1579099243,91,91
1579101397,93,93
1579103314,90,90
1579107136,88,88
1579110984,81,81
1579112912,81,81
1579116017,83,83
1579117927,81,81
1579119863,82,82
1579121774,83,83
1579123940,84,84
1579126274,85,85
1579128251,84,84
1579132331,84,84
1579134261,86,86
1579136190,86,86
1579138090,87,87
1579140996,91,91
1579142935,89,89
1579144876,90,90
1579146736,88,88
1579148662,86,86
1579150595,87,87
1579154563,86,86
1579160439,85,85
1579162682,86,86
1579166425,86,86
1579170271,86,86
1579172174,84,84
1579174114,85,85
1579180349,86,86
1579184460,88,88
1579186336,86,86
1579188252,84,84
1579190194,83,83
1579192089,82,82
1579194139,81,81
1579197903,83,83
1579200015,84,84
1579201936,85,85
1579203874,83,83
1579205790,84,84
1579207723,82,82
1579211534,80,80
1579213474,79,79
1579217538,82,82
1579219726,82,82
1579221645,81,81
1579223538,81,81
1579225459,81,81
1579227421,106,106
1579231240,107,107
1579233132,109,109
1579235073,107,107
1579239138,108,108
1579241300,107,107
1579250934,104,104
1579252831,101,101
1579256681,101,101
1579258574,104,104
1579260791,109,109
1579262800,109,109
1579264833,108,108
1579266745,107,107
1579268660,106,106
1579272609,107,107
1579274416,107,107
1579276335,107,107
1579280177,107,107
1579284999,106,106
1579289094,105,105
1579290994,105,105
1579292891,106,106
1579296033,107,107
1579297936,106,106
1579303940,103,103
1579306107,103,103
1579308018,107,107
1579309958,110,110
1579311854,111,111
1579313811,84,84
1579315698,86,86
1579317629,85,85
1579321478,84,84
1579323395,85,85
1579325290,84,84
1579328184,83,83
1579330094,83,83
1579332022,84,84
1579333929,85,85
1579335881,86,86
1579345702,85,85
1579347625,83,83
1579351463,84,84
1579353371,85,85
1579359139,86,86
1579361052,84,84
1579362994,83,83
1579364891,81,81
1579371851,82,82
1579373791,80,80
1579378838,80,80
1579380741,82,82
1579382671,83,83
1579386507,84,84
1579388510,84,84
1579390353,85,85
1579392315,86,86
1579394194,85,85
1579396105,83,83
1579398011,82,82
1579399957,83,83
1579401851,82,82
1579403824,83,83
1579407611,83,83
1579409532,84,84
1579411467,83,83
1579413366,82,82
1579418180,81,81
1579420103,80,80
1579423927,85,85
1579425868,86,86
1579427768,88,88
1579431704,87,87
1579433532,87,87
1579435728,89,89
1579437610,89,89
1579441450,89,89
1579445309,89,89
1579447216,87,87
1579449146,84,84
1579451069,85,85
1579452972,86,86
1579454887,87,87
1579456949,87,87
1579458767,88,88
1579460914,87,87
1579462822,83,83
1579464739,82,82
1579466671,83,83
1579468577,83,83
1579470492,84,84
1579472447,85,85
1579474345,86,86
1579476254,84,84
1579480102,84,84
1579482158,87,87
1579484178,86,86
1579486105,85,85
1579488008,86,86
1579490186,84,84
1579492106,84,84
1579494027,87,87
1579495930,89,89
1579500142,91,91
1579501952,92,92
1579506012,93,93
1579507960,95,95
1579509850,95,95
1579511778,92,92
1579513704,91,91
1579515614,92,92
1579523308,90,90
1579526175,92,92
1579528093,90,90
1579530026,90,90
1579531944,89,89
1579533853,88,88
1579540638,87,87
1579542489,86,86
1579544438,87,87
1579546347,89,89
1579548253,90,90
1579550193,88,88
1579552113,89,89
1579554992,88,88
1579557154,86,86
1579559049,85,85
1579560969,87,87
1579562914,94,94
1579564857,96,96
1579566738,96,96
1579568698,96,96
1579570568,97,97
1579574409,96,96
1579578250,98,98
1579580200,99,99
1579582090,99,99
1579584016,98,98
1579585926,100,100
1579587848,98,98
1579589768,97,97
1579591688,96,96
1579593648,95,95
1579595530,89,89
1579599376,93,93
1579601537,91,91
1579605374,92,92
1579607294,93,93
1579609210,91,91
1579611127,91,91
1579613058,92,92
1579616892,92,92
1579619785,93,93
1579625527,94,94
1579627463,93,93
1579629372,94,94
1579631295,92,92
1579634417,93,93
1579636353,97,97
1579638262,99,99
1579640168,97,97
1579642090,97,97
1579644089,97,97
1579645961,99,99
1579648110,97,97
1579650016,99,99
1579653849,100,100
1579655797,99,99
1579657715,98,98
1579659630,97,97
1579661539,101,101
1579663475,101,101
1579665371,100,100
1579667544,101,101
1579669545,101,101
1579671392,102,102
1579673309,103,103
1579675213,101,101
1579677138,99,99
1579679064,100,100
1579680977,101,101
1579684826,101,101
1579686729,101,101
1579688652,102,102
1579690581,101,101
1579692488,100,100
1579695385,99,99
1579697307,99,99
1579699216,100,100
1579701138,101,101
1579703097,100,100
1579704975,98,98
1579706909,98,98
1579716976,99,99
1579721052,97,97
1579722986,91,91
1579724891,90,90
1579726945,91,91
1579730699,91,91
1579732580,91,91
1579734518,89,89
1579736411,89,89
1579738337,90,90
1579740271,89,89
1579742175,91,91
1579744089,92,92
1579746028,91,91
1579747939,90,90
1579749855,94,94
1579751793,95,95
1579753690,94,94
1579755741,94,94
1579757562,92,92
1579760430,92,92
1579766178,92,92
1579768091,93,93
1579770974,92,92
1579772899,90,90
1579774848,93,93
1579776735,91,91
1579778722,90,90
1579780571,90,90
1579782518,90,90
1579785424,88,88
1579787335,87,87
1579789214,81,81
1579791170,82,82
1579793057,83,83
1579794969,84,84
1579796896,83,83
1579799013,85,85
1579800975,83,83
1579802891,82,82
1579804814,83,83
1579807014,83,83
1579808892,81,81
1579810810,88,88
1579812738,90,90
1579814656,93,93
1579816590,93,93
1579818490,94,94
1579821617,96,96
1579823526,97,97
1579825450,97,97
1579829297,98,98
1579831260,100,100
1579833135,102,102
1579836021,100,100
1579837933,101,101
1579839884,100,100
1579841788,99,99
1579846573,97,97
1579848498,98,98
1579852327,97,97
1579854257,96,96
1579858119,95,95
1579860159,96,96
1579862196,95,95
1579864128,94,94
1579866040,92,92
1579868212,93,93
1579870099,92,92
1579872047,90,90
1579873958,92,92
1579875878,94,94
1579877818,92,92
1579879716,91,91
1579882581,87,87
1579886425,89,89
1579888335,89,89
1579890247,89,89
1579892182,88,88
1579894090,87,87
1579896068,85,85
1579897935,80,80
1579900817,78,78
1579902735,77,77
1579904716,80,80
1579906616,76,76
1579908661,77,77
1579910921,77,77
1579916651,77,77
1579918572,77,77
1579922413,78,78
1579926252,79,79
1579928230,78,78
1579930091,77,77
1579932088,75,75
1579933934,76,76
1579941611,77,77
1579945456,78,78
1579947414,75,75
1579949307,78,78
1579955067,77,77
1579958904,74,74
1579960902,71,71
1579962736,71,71
1579964908,72,72
1579966812,72,72
1579968751,74,74
1579970600,73,73
1579972593,73,73
1579974496,75,75
1579976420,76,76
1579978326,77,77
1579980251,77,77
1579982180,75,75
1579986979,77,77
1579988891,76,76
1579990828,74,74
1579992728,77,77
1579994654,77,77
1579996580,76,76
1579998489,76,76
1580001617,78,78
1580003526,77,77
1580005462,76,76
1580007373,73,73
1580012220,75,75
1580016012,76,76
1580017956,77,77
1580019860,76,76
1580021768,76,76
1580027541,77,77
1580031613,76,76
1580035451,75,75
1580037389,76,76
1580039304,75,75
1580041213,75,75
1580043128,76,76
1580045062,77,77
1580046970,76,76
1580048886,81,81
1580051780,83,83
1580055640,84,84
1580057529,85,85
1580059450,84,84
1580061386,85,85
1580063289,83,83
1580065256,82,82
1580070971,80,80
1580074812,78,78
1580076731,79,79
1580078973,75,75
1580080820,76,76
1580082730,76,76
1580084652,82,82
1580086581,81,81
1580088490,80,80
1580090515,83,83
1580092359,81,81
1580094512,83,83
1580098336,82,82
1580100262,81,81
1580102198,80,80
1580107926,80,80
1580109854,79,79
1580111792,77,77
1580113689,76,76
1580119714,78,78
1580121645,78,78
1580123537,77,77
1580125466,76,76
1580127392,78,78
1580129538,79,79
1580131454,77,77
1580133389,78,78
1580135292,78,78
1580138191,77,77
1580142028,77,77
1580143931,80,80
1580145850,78,78
1580147783,79,79
1580149689,77,77
1580151757,77,77
1580153574,79,79
1580155721,77,77
1580159558,79,79
1580161454,79,79
1580163400,77,77
1580165310,78,78
1580167213,78,78
1580169145,77,77
1580171052,76,76
1580174888,78,78
1580177777,76,76
1580179722,75,75
1580181618,75,75
1580187374,75,75
1580189294,73,73
1580191375,73,73
1580193381,74,74
1580197219,75,75
1580199153,72,72
1580204910,72,72
1580206827,70,70
1580210670,69,69
1580212576,71,71
1580214492,75,75
1580216613,74,74
1580218594,73,73
1580220513,72,72
1580222432,68,68
1580224591,67,67
1580226763,69,69
1580228663,69,69
1580230588,66,66
1580232519,69,69
1580235390,71,71
1580237295,69,69
1580241130,71,71
1580243051,72,72
1580245004,71,71
1580246924,68,68
1580248954,68,68
1580250973,68,68
1580252906,67,67
1580254810,69,69
1580256735,70,70
1580258661,71,71
1580260570,70,70
1580268252,71,71
1580270190,72,72
1580274981,73,73
1580276898,71,71
1580280731,72,72
1580284571,74,74
1580296336,74,74
