DateTime,AddedIPs,RemovedIPs
1578833404,512,8192
1578834727,6,5
1578838380,11,2
1578841933,2,11
1578845518,12,5
1578849107,5,4
1578852701,4,7
1578856314,4,5
1578859921,4,4
1578863550,4,5
1578865510,1536,1536
1578867145,5,2
1578870697,3,3
1578874289,8,4
1578876310,256,256
1578877925,14,3
1578879910,256,256
1578880811,256,256
1578881523,11,9
1578885111,7,7
1578888708,7,20
1578892284,13,13
1578896278,13,8
1578899493,8,1
1578903125,7,6
1578906732,4,5
1578910316,6,9
1578913903,12,6
1578917513,10,6
1578919804,3840,0
1578921155,9,4
1578922269,1280,1536
1578924713,5,6
1578928336,6,23
1578929721,256,256
1578931925,13,9
1578935551,12,8
1578936858,256,256
1578939119,4,10
1578940211,512,512
1578942714,7,7
1578946331,11,6
1578948310,256,0
1578949925,6,9
1578953506,9,6
1578957136,10,13
1578960802,31,5
1578964402,7,6
1578967954,4,15
1578971487,13,40
1578975128,7,6
1578976551,512,512
1578978719,5,7
1578982327,7,5
1578985950,7,7
1578989484,5,8
1578993108,4,5
1578996720,7,3
1579000311,5,13
1579003905,8,4
1579006204,23296,550144
1579007503,7,5
1579011098,3,6
1579012202,1536,1280
1579014903,7,7
1579018512,4,262
1579021921,3,7
1579025494,4,4
1579027511,512,512
1579029099,5,13
1579032744,7,4
1579034000,256,256
1579036306,7,4
1579039919,6,3
1579043530,5,4
1579047190,16,6
1579050676,6,133889
1579054336,4,2
1579057895,3,30
1579061540,4,4
1579065089,4,5
1579065469,256,256
1579068722,5,4
1579072304,5,1
1579075949,2,5
1579079510,5,10
1579083100,4,12
1579086713,8,4
1579090329,7,4
1579092604,2048,15872
1579093919,7,8
1579095912,1536,1280
1579097529,6,7
1579101133,12,5
1579104731,3,3
1579106712,256,512
1579108275,3,3
1579111933,4,4
1579113912,768,512
1579115514,4,10
1579119121,6,4
1579121112,256,256
1579122697,8,9
1579126306,6,6
1579129212,256,256
1579129906,6,2
1579134612,256,256
1579137317,21,4
1579140723,12,7
1579144368,6,19
1579147921,5,9
1579149011,256,256
1579151516,6,6
1579155118,3,5
1579158715,7,7
1579162294,4100,267270
1579165897,6,8
1579169524,12,5
1579173089,10,3
1579176710,5,3
1579179004,80896,6656
1579180313,5,8
1579183910,5,9
1579187499,3,4
1579191100,8,6
1579194715,4,4
1579194910,1024,1280
1579198297,4,7
1579201927,4,8
1579203911,768,768
1579205485,3,7
1579209120,9,14
1579211110,256,256
1579212717,10,3
1579216288,9,1
1579219922,10,5
1579221010,256,256
1579223610,17,4
1579227123,14,3
1579230707,5,12
1579234318,3,30
1579238111,7,6
1579241510,6,2
1579245156,7,12
1579248706,9,7
1579252513,12,12
1579255929,11,7
1579259554,4,7
1579263110,8,4
1579265404,2816,17920
1579266719,5,5
1579270343,5,9
1579273914,5,9
1579277518,5,10
1579281116,7,3
1579283111,1792,1536
1579284744,5,4
1579288308,6,6
1579291939,9,3
1579292349,256,256
1579295594,4,6
1579299111,6,8
1579302058,256,256
1579302697,6,16
1579306339,12,4
1579309999,17,5
1579313544,11,6
1579317155,11,8
1579320791,3,28
1579324341,9,8
1579327962,5,8
1579331566,1,4
1579335183,6,2
1579338768,2,1
1579342359,2,4
1579345954,3,5
1579349572,5,12
1579351804,14592,11520
1579353153,9,5
1579355123,1536,1792
1579356774,2,5
1579360358,5,6
1579363962,10,8
1579367531,6,3
1579368623,512,512
1579371165,4,4
1579374742,6,2
1579377690,256,256
1579378348,5,7
1579381986,6,6
1579383023,256,0
1579385549,6,7
1579389166,6,11
1579392768,11,5
1579396388,26,5
1579396504,256,256
1579399960,2,7
1579403574,6,13
1579407150,12,15
1579410779,12,2
1579414393,4,4
1579417962,1,6
1579421580,6,3
1579425151,2,8
1579428753,5,4
1579432360,9,1
1579435966,4,7
1579438204,5120,18176
1579439556,7,3
1579443172,1,3
1579446749,3,7
1579447994,768,1024
1579450374,4,9
1579453937,5,6
1579455924,0,256
1579457578,4,4
1579461178,6,5
1579464748,6,5
1579468357,4,5
1579471992,5,7
