DateTime,AddedIPs,RemovedIPs
1579582334,86,1328
1579584255,70,1061
1579586181,76,1005
1579588096,77,785
1579590139,91,1053
1579591949,99,976
1579593765,75,847
1579595772,119,950
1579597697,103,944
1579599617,93,1059
1579601541,92,910
1579603460,126,1039
1579605379,97,905
1579607299,103,1133
1579609217,130,1034
1579611141,2259,1176
1579613063,1874,984
1579614973,2094,916
1579616897,2050,101
1579619791,559,142
1579621596,101,91
1579623621,108,112
1579625552,160,111
1579627470,145,102
1579629378,122,134
1579631301,99,118
1579634423,195,175
1579636359,131,106
1579638273,103,101
1579640175,96,97
1579642097,100,92
1579644302,129,98
1579646193,121,100
1579648116,127,100
1579650044,128,88
1579651944,105,113
1579653856,136,113
1579655803,146,90
1579657722,126,110
1579659637,134,104
1579661546,185,97
1579663482,115,90
1579665377,110,116
1579667554,130,112
1579669574,114,99
1579671404,135,88
1579673315,108,93
1579675234,119,97
1579677146,107,106
1579679072,94,90
1579680996,106,88
1579682902,110,97
1579684843,104,107
1579686742,93,101
1579688663,98,85
1579690589,104,126
1579692501,129,114
1579695395,163,177
1579697339,111,2041
1579699228,102,1784
1579701153,110,2212
1579703111,93,2006
1579704986,95,728
1579706928,111,101
1579709112,106,105
1579711240,102,147
1579713151,103,130
1579715097,91,116
1579716987,102,107
1579719148,113,118
1579721082,93,104
1579722997,107,104
1579724901,92,112
1579727161,113,117
1579728982,113,115
1579730942,112,104
1579732836,101,121
1579734739,101,129
1579736744,104,123
1579738579,80,94
1579740519,108,135
1579743441,130,175
1579745332,89,104
1579747217,97,185
1579749141,438,123
1579751083,107,92
1579752978,93,99
1579754897,96,108
1579756840,83,113
1579758781,98,113
1579760702,87,105
1579762644,129,106
1579764501,105,103
1579766566,104,120
1579768370,115,104
1579770324,94,139
1579773161,254,151
1579775069,301,103
1579776972,267,112
1579778812,282,111
1579782041,431,191
1579783992,365,103
1579785885,1709,98
1579787803,325,113
1579789694,334,92
1579791664,331,99
1579793544,279,109
1579795499,376,81
1579797377,289,74
1579799566,389,96
1579801489,346,92
1579803419,326,85
1579805300,378,75
1579807235,352,76
1579809138,387,81
1579811079,309,77
1579812977,360,76
1579814900,326,82
1579816884,377,92
1579818745,385,81
1579820762,607,74
1579822594,230,72
1579824496,300,80
1579826417,587,77
1579828344,565,71
1579830255,733,70
1579832200,753,80
1579834123,941,71
1579836031,730,365
1579837944,868,82
1579839895,744,68
1579841806,881,70
1579843724,576,57
1579845911,838,73
1579847795,689,84
1579849721,664,106
1579851626,709,71
1579853547,579,79
1579855479,712,79
1579857417,716,90
1579859320,768,123
1579861219,625,271
1579863142,273,205
1579865084,99,280
1579866979,69,192
1579868897,66,213
1579871145,83,624
1579873100,72,1052
1579874939,73,276
1579876836,73,320
1579878764,68,282
1579880800,84,332
1579882834,224,290
1579884740,345,374
1579886659,329,322
1579888601,334,343
1579890497,276,299
1579892743,342,407
1579894829,383,418
1579896999,347,332
1579898921,298,329
1579900826,257,318
1579902743,348,374
1579904725,333,313
1579906631,360,730
1579908673,156,287
1579910770,231,325
1579912578,336,571
1579914761,363,667
1579916659,325,736
1579918580,280,766
1579920515,328,993
1579922451,239,796
1579924357,246,902
1579926259,253,754
1579928240,360,946
1579930100,443,598
1579932341,610,886
1579934189,523,716
1579936104,402,689
1579938037,618,753
1579939970,700,651
1579941857,700,720
1579943842,673,787
1579945740,829,791
1579947645,703,655
1579949558,679,266
1579951483,684,104
1579953403,810,73
1579955299,436,62
1579957510,922,93
1579959404,865,75
1579961316,659,70
1579963255,818,63
1579965165,793,80
1579967069,783,88
1579968983,805,183
1579970925,718,337
1579972833,687,314
1579974749,94,314
1579976695,106,311
1579978613,81,347
1579980541,108,312
1579982722,103,340
1579984596,104,298
1579986510,71,274
1579988426,74,344
1579990360,75,300
1579992284,82,369
1579994183,75,243
1579996107,77,191
1579998270,110,331
1580000175,107,341
1580002113,104,290
1580004371,90,384
1580006187,67,289
1580008127,75,266
1580010033,88,241
1580011959,74,238
1580013857,96,312
1580015785,70,415
1580017717,63,579
1580019688,104,535
1580021534,94,438
1580023474,85,432
1580025390,87,799
1580027296,97,618
1580029527,101,797
1580031386,95,794
1580033306,85,729
1580035219,80,674
1580037154,103,719
1580039091,496,862
1580040989,783,443
1580042981,207,780
1580044820,199,775
1580046734,247,822
1580048669,227,673
1580050576,235,871
1580052496,171,716
1580054727,226,922
1580056582,271,749
1580058522,325,684
1580060436,325,364
1580062340,230,110
1580064274,238,128
1580066182,200,97
1580068106,210,113
1580070034,204,92
1580071935,220,131
1580073863,278,99
1580075827,477,114
1580077695,377,73
1580079775,361,89
1580081773,219,107
1580083718,222,135
1580085620,266,112
1580087536,244,99
1580089531,256,82
1580091384,224,76
1580093299,274,114
1580095232,237,84
1580097144,264,84
1580099058,299,89
1580100984,281,89
1580102892,235,83
1580105009,258,140
1580106979,270,100
1580108915,188,128
1580110823,227,120
1580112739,222,119
1580114669,248,113
1580116578,224,123
1580118742,443,106
1580120665,341,85
1580122589,335,84
1580124499,333,228
1580127418,683,1152
1580129548,601,243
1580131484,519,240
1580133398,615,262
1580135299,605,211
1580137419,803,259
1580139372,745,241
1580142260,757,399
1580144189,766,266
1580146095,597,205
1580148217,768,213
1580150174,609,228
1580152142,577,213
1580154018,683,186
1580155935,572,208
1580157878,669,232
1580159777,579,305
1580161708,743,300
1580163613,593,286
1580165547,712,274
1580167452,431,187
1580169374,501,206
1580171322,613,233
1580173388,697,251
1580175374,166,248
1580177316,89,206
1580179243,86,256
1580181163,79,239
1580183057,104,250
1580184981,89,261
1580186919,101,254
1580188814,100,232
1580190732,94,209
1580192673,85,248
1580194626,100,224
1580196499,82,219
1580199625,134,349
1580201532,76,262
1580203469,91,282
1580205378,97,449
1580207302,126,306
1580209371,103,282
1580211383,131,443
1580213296,101,440
1580215213,85,479
1580217155,98,531
1580219052,79,555
1580221007,94,629
1580222901,124,701
1580224829,85,748
1580226769,81,722
1580228669,1068,439
1580230611,1185,752
1580232527,110,578
1580235624,107,997
1580237529,84,628
1580239450,97,636
1580241388,90,688
1580243289,111,583
1580246181,165,926
1580248100,619,733
1580250038,1525,577
1580251935,86,694
1580253885,86,433
1580255787,96,462
1580257692,93,585
1580260600,145,760
1580262496,105,138
1580264443,87,95
1580266353,97,101
1580268298,115,108
1580270203,100,95
1580272103,97,99
1580274270,111,112
1580276186,119,106
1580278111,91,89
1580280022,94,111
1580281940,70,98
1580283880,79,98
1580285787,76,98
1580287720,107,112
1580289625,160,102
1580291535,104,93
1580293472,87,109
1580295387,87,113
1580297318,93,100
