DateTime,Entries,UniqueIPs
1579312339,5446,5446
1579314257,5458,5458
1579316184,5488,5488
1579318160,5531,5531
1579320129,5568,5568
1579321957,5595,5595
1579324832,5581,5581
1579326748,5637,5637
1579328660,5698,5698
1579330606,5708,5708
1579332743,5727,5727
1579334930,5722,5722
1579336829,5753,5753
1579338761,5790,5790
1579340656,5841,5841
1579342579,5896,5896
1579344759,5910,5910
1579346654,5976,5976
1579348580,5997,5997
1579350514,6035,6035
1579352507,6037,6037
1579354362,6150,6150
1579357237,6099,6099
1579359144,6110,6110
1579361057,6156,6156
1579362998,6238,6238
1579364895,6302,6302
1579367086,6323,6323
1579368978,6383,6383
1579370917,6515,6515
1579372846,7066,7066
1579374753,9270,9270
1579376734,11118,11118
1579378590,12578,12578
1579380745,14506,14506
1579382675,15995,15995
1579384585,17729,17729
1579386511,19354,19354
1579388708,21177,21177
1579390576,22781,22781
1579392760,24832,24832
1579394652,26523,26523
1579396588,28033,28033
1579398520,29733,29733
1579400411,31249,31249
1579402330,33109,33109
1579404317,34599,34599
1579406184,36128,36128
1579408094,37880,37880
1579410326,39905,39905
1579412191,39904,39904
1579414097,39900,39900
1579416014,39921,39921
1579417951,39975,39975
1579419858,39992,39992
1579421779,40032,40032
1579423730,40014,40014
1579425618,39959,39959
1579427538,39928,39928
1579429486,39928,39928
1579431397,39975,39975
1579433299,39922,39922
1579435312,39945,39945
1579437149,39949,39949
1579439118,39957,39957
1579440994,39881,39881
1579442898,39913,39913
1579444826,39954,39954
1579446897,39967,39967
1579448948,39849,39849
1579450814,39790,39790
1579452735,39770,39770
1579454718,39740,39740
1579456574,39629,39629
1579458494,39273,39273
1579460491,37804,37804
1579462360,35537,35537
1579464207,34227,34227
1579466172,32349,32349
1579468119,31009,31009
1579470013,29237,29237
1579471934,27592,27592
1579473852,25713,25713
1579475788,24077,24077
1579477693,21916,21916
1579479611,20519,20519
1579481544,18739,18739
1579483452,17155,17155
1579485386,15268,15268
1579487294,13798,13798
1579489312,11946,11946
1579491136,10676,10676
1579493028,9193,9193
1579494996,6968,6968
1579496928,5539,5539
1579498814,5538,5538
1579500756,5665,5665
1579502685,5618,5618
1579504602,5689,5689
1579506512,5765,5765
1579508416,5773,5773
1579510337,5836,5836
1579512307,5901,5901
1579514218,5950,5950
1579516097,5995,5995
1579519222,6020,6020
1579521132,6032,6032
1579523084,6005,6005
1579524973,5997,5997
1579526889,5997,5997
1579529018,5994,5994
1579530982,5944,5944
1579532901,5949,5949
1579535082,5963,5963
1579536980,5988,5988
1579538899,6042,6042
1579541074,6093,6093
1579542977,6148,6148
1579544920,6158,6158
1579547096,6178,6178
1579549237,6238,6238
1579551137,6285,6285
1579553054,6313,6313
1579554995,6341,6341
1579557158,6369,6369
1579559052,6338,6338
1579560971,6318,6318
1579562918,6321,6321
1579565809,6293,6293
1579567710,6265,6265
1579569615,6209,6209
1579571531,6188,6188
1579573483,6163,6163
1579575375,6150,6150
1579577311,6061,6061
1579579444,6053,6053
1579581376,6062,6062
1579583323,6096,6096
1579585242,6065,6065
1579587137,5834,5834
1579589084,5761,5761
1579590999,5617,5617
1579592898,5543,5543
1579594819,5602,5602
1579596736,5628,5628
1579599615,5605,5605
1579601539,5592,5592
1579603457,5587,5587
1579605376,5583,5583
1579607297,5549,5549
1579609213,5515,5515
1579611138,5512,5512
1579613060,5502,5502
1579614970,5518,5518
1579616894,5530,5530
1579619787,5565,5565
1579621591,5576,5576
1579623617,5611,5611
1579625530,5561,5561
1579627466,5549,5549
1579629375,5533,5533
1579631298,5540,5540
1579634419,5494,5494
1579636356,5468,5468
1579638266,5424,5424
1579640171,5381,5381
1579642093,5378,5378
1579644180,5378,5378
1579646180,5348,5348
1579648113,5347,5347
1579650032,5370,5370
1579651938,5346,5346
1579653853,5364,5364
1579655800,5416,5416
1579657719,5428,5428
1579659633,5413,5413
1579661542,5407,5407
1579663478,5400,5400
1579665374,5424,5424
1579667550,5444,5444
1579669568,5415,5415
1579671396,5418,5418
1579673312,5442,5442
1579675227,5479,5479
1579677142,5503,5503
1579679068,5498,5498
1579680991,5412,5412
1579682898,5287,5287
1579684830,5705,5705
1579686734,5621,5621
1579688656,5485,5485
1579690585,5418,5418
1579692493,5397,5397
1579695390,5398,5398
1579697312,5362,5362
1579699222,5336,5336
1579701144,5293,5293
1579703102,5279,5279
1579704980,5245,5245
1579706923,5249,5249
1579709103,5164,5164
1579711235,5172,5172
1579713143,5316,5316
1579715092,5373,5373
1579716982,5493,5493
1579719142,5514,5514
1579721057,5512,5512
1579722991,5583,5583
1579724895,5633,5633
1579727154,5668,5668
1579728974,5631,5631
1579730913,5615,5615
1579732830,5650,5650
1579734734,5688,5688
1579736670,5710,5710
1579738573,5792,5792
1579740511,5765,5765
1579742445,5817,5817
1579744336,5892,5892
1579746259,5880,5880
1579748193,5961,5961
1579750097,6014,6014
1579752134,6021,6021
1579753961,5962,5962
1579755877,5924,5924
1579757772,5910,5910
1579759692,5918,5918
1579761612,5927,5927
1579763530,5931,5931
1579765457,6012,6012
1579767378,6050,6050
1579769315,6099,6099
1579771214,6145,6145
1579773159,5808,5808
1579775067,6434,6434
1579776970,6939,6939
1579779164,7604,7604
1579781142,8041,8041
1579782975,8679,8679
1579784930,9495,9495
1579786847,10422,10422
1579788769,11195,11195
1579790769,12040,12040
1579792608,12718,12718
1579794499,13586,13586
1579796433,14202,14202
1579798364,14948,14948
1579800263,15456,15456
1579802214,16019,16019
1579804099,16606,16606
1579806275,17317,17317
1579808169,17959,17959
1579810114,18552,18552
1579812020,19140,19140
1579813937,19741,19741
1579815852,20407,20407
1579817811,20981,20981
1579819697,21742,21742
1579821623,22186,22186
1579823532,22406,22406
1579825455,22974,22974
1579827373,23854,23854
1579829301,24344,24344
1579831409,24349,24349
1579833379,24439,24439
1579835313,24425,24425
1579837215,24486,24486
1579839134,24498,24498
1579841054,24506,24506
1579843013,24751,24751
1579844894,24773,24773
1579846814,24760,24760
1579848729,24771,24771
1579850654,24826,24826
1579852571,24934,24934
1579854493,25116,25116
1579856586,25206,25206
1579858602,25284,25284
1579860529,24829,24829
1579862418,24490,24490
1579864333,24023,24023
1579866260,23628,23628
1579868218,23210,23210
1579870103,22878,22878
1579872063,22229,22229
1579873962,21651,21651
1579875882,20949,20949
1579877827,20204,20204
1579879727,19504,19504
1579881778,18749,18749
1579883778,18855,18855
1579885717,18937,18937
1579887622,19159,19159
1579889543,19310,19310
1579891467,19568,19568
1579893634,19821,19821
1579895536,20014,20014
1579897480,20157,20157
1579899378,20259,20259
1579901297,20446,20446
1579903280,20572,20572
1579905147,20532,20532
1579907241,20326,20326
1579909229,20236,20236
1579911139,20173,20173
1579913077,19969,19969
1579914975,19769,19769
1579916912,20207,20207
1579918811,20593,20593
1579920729,21121,21121
1579922698,21488,21488
1579924575,21868,21868
1579926490,22268,22268
1579929402,22937,22937
1579931314,23664,23664
1579933218,24240,24240
1579935133,24819,24819
1579937070,25048,25048
1579938974,24922,24922
1579940914,24744,24744
1579942930,24793,24793
1579944741,24809,24809
1579946677,24828,24828
1579948587,24827,24827
1579950507,24951,24951
1579952440,25007,25007
1579954357,25060,25060
1579956255,24998,24998
1579958175,24886,24886
1579960113,24678,24678
1579962012,24677,24677
1579963968,24685,24685
1579965868,24677,24677
1579967791,24658,24658
1579969764,24043,24043
1579972826,22846,22846
1579974743,21907,21907
1579976659,21195,21195
1579978606,20275,20275
1579980517,19527,19527
1579982663,18614,18614
1579984591,17792,17792
1579986503,17139,17139
1579988420,16231,16231
1579990356,15596,15596
1579992279,14951,14951
1579994178,14613,14613
1579996101,14420,14420
1579998265,13914,13914
1580000170,13341,13341
1580002092,12806,12806
1580005291,12006,12006
1580007128,11421,11421
1580009091,11099,11099
1580010975,10688,10688
1580012892,10321,10321
1580016016,9302,9302
1580017961,8563,8563
1580019863,8055,8055
1580021771,7473,7473
1580023696,7273,7273
1580025770,7236,7236
1580027783,7176,7176
1580029704,7099,7099
1580031615,6981,6981
1580033578,6877,6877
1580035458,6286,6286
1580037394,6252,6252
1580039306,6658,6658
1580041255,7853,7853
1580043132,10557,10557
1580045065,12252,12252
1580046973,14456,14456
1580048889,16019,16019
1580050926,18241,18241
1580052746,20234,20234
1580054575,22212,22212
1580056576,24367,24367
1580058511,26381,26381
1580060413,28915,28915
1580062335,30860,30860
1580064269,32980,32980
1580066176,34832,34832
1580068095,37113,37113
1580070028,39037,39037
1580071929,41338,41338
1580073856,43160,43160
1580075786,45648,45648
1580077688,47891,47891
1580080577,48394,48394
1580082500,48538,48538
1580084422,48851,48851
1580086330,49155,49155
1580088254,49459,49459
1580090194,49802,49802
1580092095,50122,50122
1580095229,50761,50761
1580097141,51210,51210
1580099055,51596,51596
1580100982,52000,52000
1580102890,52259,52259
1580104953,52560,52560
1580106977,52765,52765
1580108913,53120,53120
1580110820,53466,53466
1580112737,53742,53742
1580114667,54260,54260
1580116575,54777,54777
1580118740,55422,55422
1580120663,55689,55689
1580122587,56076,56076
1580124496,56149,56149
1580127415,55715,55715
1580129543,53177,53177
1580131459,51841,51841
1580133394,49907,49907
1580135296,48342,48342
1580137368,46052,46052
1580139369,43796,43796
1580142256,40765,40765
1580144186,38427,38427
1580146093,36180,36180
1580148113,34049,34049
1580149947,32229,32229
1580151910,30322,30322
1580153780,28077,28077
1580155724,26104,26104
1580157619,23940,23940
1580159563,21971,21971
1580161459,19662,19662
1580163405,17781,17781
1580165317,16435,16435
1580167220,16254,16254
1580169150,15989,15989
1580171057,15631,15631
1580172991,15293,15293
1580174893,14968,14968
1580176989,14629,14629
1580178970,14247,14247
1580181159,13820,13820
1580183054,13342,13342
1580184978,12880,12880
1580186916,12437,12437
1580188811,12161,12161
1580190729,11892,11892
1580192667,11633,11633
1580194623,11276,11276
1580196495,10919,10919
1580198548,10583,10583
1580200582,10079,10079
1580202493,9370,9370
1580204411,8631,8631
1580206349,8303,8303
1580208249,7940,7940
1580210176,7546,7546
1580212106,7001,7001
1580214010,6478,6478
1580215934,5959,5959
1580217867,5559,5559
1580219772,5189,5189
1580221711,5178,5178
1580223733,5177,5177
1580225552,5185,5185
1580227512,5196,5196
1580229394,5098,5098
1580231562,5090,5090
1580233456,5056,5056
1580235404,5040,5040
1580237298,4992,4992
1580239232,4952,4952
1580241134,4916,4916
1580243055,4898,4898
1580245008,4833,4833
1580246929,4805,4805
1580249070,4749,4749
1580250977,4698,4698
1580252910,4645,4645
1580254814,4611,4611
1580256739,4584,4584
1580258665,4561,4561
1580260576,4541,4541
1580262492,4544,4544
1580264435,4507,4507
1580266348,4477,4477
1580268259,4459,4459
1580270195,4399,4399
1580272095,4361,4361
1580274106,4342,4342
1580275951,4312,4312
1580277925,4292,4292
1580279772,4328,4328
1580281720,4306,4306
1580283620,4270,4270
1580285549,4260,4260
1580287487,4216,4216
1580289376,4179,4179
1580291303,4140,4140
1580293234,4148,4148
1580295132,4158,4158
1580297055,4171,4171
