DateTime,Entries,UniqueIPs
1579292180,6207,6372
1579294333,6220,6385
1579296248,6227,6392
1579300089,6220,6385
1579302017,6232,6397
1579303935,6256,6421
1579306102,6248,6412
1579308010,6254,6418
1579311850,6236,6400
1579313799,6240,6408
1579315694,6257,6424
1579319544,6249,6416
1579321451,6250,6417
1579323383,6272,6439
1579325287,6276,6443
1579327216,6294,6461
1579329150,6289,6457
1579331054,6300,6468
1579332986,6299,6467
1579334922,6304,6472
1579336814,6308,6476
1579338756,6302,6472
1579340650,6294,6464
1579342574,6289,6459
1579344753,6291,6461
1579346649,6298,6471
1579348567,6310,6483
1579350503,6305,6477
1579352410,6313,6484
1579354349,6308,6481
1579356260,6316,6488
1579358415,6322,6496
1579360333,6326,6500
1579362268,6348,6522
1579364178,6351,6526
1579368247,6354,6530
1579370183,6362,6538
1579372090,6371,6547
1579374021,6394,6570
1579375949,6413,6588
1579378117,6424,6599
1579380017,6435,6612
1579382183,6444,6623
1579384093,6459,6639
1579386010,6476,6655
1579387950,6499,6678
1579389848,6520,6699
1579391786,6543,6722
1579393690,6557,6736
1579395654,6573,6752
1579397531,6598,6777
1579399700,6614,6793
1579401612,6614,6794
1579403549,6629,6809
1579405450,6638,6814
1579407381,6655,6835
1579409308,6659,6839
1579411217,6672,6851
1579413128,6680,6859
1579415064,6687,6866
1579416968,6694,6876
1579418890,6700,6882
1579420826,6688,6870
1579422743,6691,6873
1579424657,6692,6874
1579426590,6698,6880
1579428756,6699,6881
1579432578,6688,6870
1579434514,6694,6876
1579436407,6701,6883
1579438332,6717,6899
1579440265,6709,6890
1579442173,6734,6915
1579444090,6726,6909
1579446038,6737,6920
1579447932,6760,6943
1579450103,6757,6940
1579452016,6771,6953
1579453959,6772,6955
1579455851,6791,6974
1579457787,6797,6980
1579459694,6800,6982
1579461636,6797,6979
1579463528,6800,6981
1579465454,6794,6975
1579467382,6819,7001
1579469293,6831,7014
1579471214,6827,7010
1579473164,6831,7014
1579475071,6824,7007
1579476972,6841,7024
1579479137,6844,7027
1579481053,6841,7023
1579482969,6862,7044
1579484890,6871,7053
1579486823,6872,7054
1579488730,6877,7059
1579490663,6900,7083
1579492570,6898,7081
1579494486,6918,7101
1579496419,6934,7117
1579498347,6918,7102
1579500516,6910,7094
1579502413,6904,7088
1579504581,6908,7092
1579506505,6915,7095
1579508407,6928,7108
1579510327,6929,7109
1579512264,6931,7111
1579514179,6920,7100
1579516089,6927,7107
1579518023,6930,7110
1579519939,6933,7110
1579521857,6925,7102
1579523782,6922,7099
1579525709,6915,7092
1579527626,6911,7088
1579529542,6915,7091
1579531449,6915,7092
1579533381,6911,7088
1579535294,6925,7102
1579537222,6932,7109
1579539126,6945,7122
1579541067,6954,7131
1579542969,6949,7126
1579544886,6955,7132
1579546828,6966,7144
1579548761,6980,7159
1579550683,6985,7164
1579552570,7000,7179
1579554525,6999,7177
1579556435,7009,7188
1579558337,7013,7192
1579560250,7030,7209
1579562196,7028,7207
1579564112,7021,7200
1579566012,7015,7194
1579567953,7022,7201
1579569877,7027,7207
1579571766,7029,7208
1579573690,7020,7199
1579575609,7021,7199
1579577557,7025,7203
1579579719,7022,7203
1579581610,7018,7205
1579585449,7010,7197
1579587373,7009,7193
1579589290,6999,7183
1579591239,7011,7195
1579593126,7019,7203
1579595048,7027,7214
1579596967,7031,7218
1579599157,7031,7220
1579601055,7038,7227
1579602969,7041,7231
1579604898,7058,7248
1579606810,7055,7246
1579608735,7069,7260
1579610656,7071,7262
1579612576,7091,7282
1579616417,7092,7284
1579618329,7104,7296
1579620255,7105,7297
1579622167,7128,7319
1579624094,7135,7326
1579627941,7148,7339
1579629854,7154,7345
1579631770,7158,7349
1579633693,7165,7356
1579635613,7169,7360
1579637560,7166,7358
1579639451,7154,7346
1579641373,7142,7333
1579643291,7146,7337
1579645208,7147,7338
1579647130,7172,7363
1579649050,7162,7353
1579650969,7154,7345
1579652887,7159,7350
1579654811,7158,7350
1579656733,7155,7347
1579658651,7159,7351
1579660570,7186,7378
1579662498,7211,7403
1579666352,7178,7371
1579668248,7201,7395
1579670175,7216,7410
1579674021,7202,7396
1579675929,7204,7398
1579677848,7218,7412
1579679781,7197,7391
1579681686,7212,7406
1579683607,7213,7407
1579685553,7212,7406
1579687709,7218,7411
1579689613,7217,7409
1579691554,7213,7405
1579693451,7214,7407
1579695380,7211,7404
1579697302,7216,7409
1579699208,7210,7403
1579701133,7201,7394
1579703070,7194,7388
1579704968,7198,7392
1579706902,7193,7387
1579708830,7194,7387
1579710817,7193,7386
1579712912,7191,7383
1579714821,7196,7387
1579716731,7189,7380
1579718662,7191,7382
1579720574,7191,7380
1579722489,7192,7381
1579724419,7191,7378
1579726339,7190,7377
1579728251,7181,7368
1579730181,7211,7398
1579732095,7213,7400
1579734019,7234,7421
1579735946,7245,7430
1579737850,7243,7428
1579739768,7244,7432
1579741710,7237,7425
1579743610,7244,7432
1579745535,7239,7428
1579747468,7232,7420
1579749372,7236,7424
1579751290,7236,7424
1579753231,7241,7430
1579755126,7240,7429
1579757048,7233,7424
1579758967,7233,7424
1579760886,7229,7417
1579762810,7239,7427
1579764772,7247,7435
1579766680,7251,7439
1579768573,7251,7439
1579770493,7257,7446
1579772438,7270,7459
1579774359,7282,7469
1579776252,7293,7480
1579778199,7301,7489
1579780090,7306,7495
1579782034,7310,7499
1579783956,7320,7509
1579785875,7315,7504
1579787797,7335,7524
1579789687,7337,7525
1579791611,7337,7525
1579793536,7330,7518
1579795460,7337,7524
1579797369,7332,7519
1579799552,7349,7536
1579801455,7346,7533
1579803375,7348,7534
1579805293,7356,7542
1579807207,7355,7541
1579809128,7349,7537
1579811057,7343,7531
1579812969,7338,7526
1579814890,7329,7517
1579816806,7323,7511
1579818738,7310,7498
1579821145,7283,7471
1579824975,7267,7455
1579826889,7259,7447
1579828810,7248,7436
1579830726,7251,7439
1579832653,7262,7450
1579834573,7256,7444
1579836491,7250,7438
1579838413,7246,7435
1579840346,7238,7428
1579842498,7230,7420
1579844411,7219,7409
1579846332,7215,7405
1579848249,7216,7405
1579850175,7213,7403
1579852094,7207,7397
1579854036,7206,7396
1579855956,7197,7387
1579857852,7194,7384
1579859769,7206,7396
1579861715,7215,7405
1579863635,7213,7403
1579865557,7208,7399
1579867722,7199,7390
1579869611,7219,7411
1579871561,7215,7407
1579873449,7234,7426
1579875398,7219,7409
1579877296,7214,7404
1579879207,7222,7412
1579881150,7176,7365
1579883048,7183,7372
1579884993,7155,7343
1579886891,7174,7365
1579888811,7173,7364
1579890745,7150,7342
1579892912,7165,7357
1579894814,7126,7317
1579896985,7122,7314
1579898903,7139,7331
1579900813,7131,7323
1579902730,7131,7323
1579904709,7142,7334
1579906611,7121,7313
