DateTime,Entries,UniqueIPs
1579306107,6328,6328
1579308018,6333,6333
1579309959,6345,6345
1579311854,6360,6360
1579313811,6379,6379
1579315698,6383,6383
1579317630,6374,6374
1579319556,6367,6367
1579321478,6380,6380
1579323396,6379,6379
1579325291,6379,6379
1579328184,6514,6514
1579330095,5785,5785
1579332023,4475,4475
1579333929,3499,3499
1579335882,2748,2748
1579337806,2729,2729
1579339702,2735,2735
1579341867,2730,2730
1579343784,2684,2684
1579345703,2698,2698
1579347626,2711,2711
1579349536,2706,2706
1579351464,2705,2705
1579353372,2708,2708
1579355302,2708,2708
1579357233,2686,2686
1579359139,2681,2681
1579361052,2683,2683
1579362994,2672,2672
1579364891,2665,2665
1579368047,2683,2683
1579369948,2695,2695
1579371852,3882,3882
1579373792,6264,6264
1579375689,6273,6273
1579378839,6281,6281
1579380742,6286,6286
1579382672,6279,6279
1579384582,6295,6295
1579386508,6301,6301
1579388535,6315,6315
1579390354,6304,6304
1579392323,6304,6304
1579394195,6316,6316
1579396105,6314,6314
1579398012,6307,6307
1579399958,6288,6288
1579401852,6290,6290
1579403832,6288,6288
1579405720,6306,6306
1579407611,6310,6310
1579409533,6304,6304
1579411468,6300,6300
1579413386,6191,6191
1579415290,6205,6205
1579418180,6030,6030
1579420104,6036,6036
1579422008,6038,6038
1579423928,6051,6051
1579425868,6039,6039
1579427768,6046,6046
1579429697,6038,6038
1579431725,6026,6026
1579433532,6024,6024
1579435729,6027,6027
1579437611,6016,6016
1579439552,6010,6010
1579441451,6018,6018
1579443370,6029,6029
1579445310,6034,6034
1579447217,6009,6009
1579449146,5992,5992
1579451070,5988,5988
1579452973,5972,5972
1579454888,5960,5960
1579456972,5939,5939
1579458989,3558,3558
1579460914,2374,2374
1579462823,2350,2350
1579464740,2346,2346
1579466672,2327,2327
1579468578,2339,2339
1579470493,2350,2350
1579472448,2353,2353
1579474345,2333,2333
1579476254,2928,2928
1579478177,4743,4743
1579480103,4732,4732
1579482178,4725,4725
1579484179,4726,4726
1579486106,4719,4719
1579488009,4720,4720
1579490187,4735,4735
1579492106,4720,4720
1579494028,4723,4723
1579495931,4736,4736
1579497848,4731,4731
1579500167,4716,4716
1579502186,5485,5485
1579504120,9938,9938
1579506013,9943,9943
1579507961,9951,9951
1579509851,9940,9940
1579511779,9941,9941
1579513705,9946,9946
1579515615,9970,9970
1579517530,9970,9970
1579519470,9965,9965
1579521371,9948,9948
1579523310,9958,9958
1579526176,9953,9953
1579528094,9930,9930
1579530026,9920,9920
1579531945,9905,9905
1579533854,9912,9912
1579535785,9939,9939
1579537691,9980,9980
1579539694,10027,10027
1579541546,10061,10061
1579543728,10163,10163
1579545635,10235,10235
1579547794,10312,10312
1579549695,10401,10401
1579551628,10474,10474
1579553558,10549,10549
1579555457,10598,10598
1579557377,10648,10648
1579559321,10710,10710
1579562242,10842,10842
1579564133,10941,10941
1579566018,11012,11012
1579567959,11082,11082
1579569885,11154,11154
1579571783,11219,11219
1579573696,11256,11256
1579575704,11292,11292
1579577562,11324,11324
1579579725,11929,11929
1579581614,11953,11953
1579583549,11980,11980
1579585456,12014,12014
1579587377,11883,11883
1579589311,9347,9347
1579591246,7959,7959
1579593130,9517,9517
1579595053,10152,10152
1579596974,10367,10367
1579599162,10633,10633
1579601103,10890,10890
1579602976,11083,11083
1579604901,11237,11237
1579606815,11397,11397
1579608749,11569,11569
1579610660,11694,11694
1579612580,11804,11804
1579614500,11964,11964
1579616422,12081,12081
1579618333,12111,12111
1579620262,12157,12157
1579622171,12169,12169
1579624099,12143,12143
1579626059,12103,12103
1579627947,12072,12072
1579629904,12059,12059
1579631774,12245,12245
1579633697,12557,12557
1579635619,12732,12732
1579637572,12919,12919
1579639456,13028,13028
1579641377,13126,13126
1579643297,13262,13262
1579645215,13296,13296
1579647134,13268,13268
1579649057,13291,13291
1579650973,13388,13388
1579652891,13411,13411
1579655798,13496,13496
1579657716,13548,13548
1579659631,13497,13497
1579661540,13516,13516
1579663476,13508,13508
1579665372,12866,12866
1579667546,12819,12819
1579669551,12762,12762
1579671392,12703,12703
1579673310,12664,12664
1579675214,13238,13238
1579677139,13205,13205
1579679065,13200,13200
1579680978,13176,13176
1579682893,13157,13157
1579684827,13134,13134
