DateTime,AddedIPs,RemovedIPs
1578893410,3,1
1578902641,1201,1188
1578904537,4,1
1578906312,0,14
1578908659,0,1
1578909889,9,0
1578913441,1132,1168
1578915380,3,1
1578920434,4,3
1578922269,255,0
1578924241,1081,1019
1578926182,4,1
1578935086,1325,1300
1578936858,1,0
1578940211,253,0
1578942288,1,0
1578945841,2019,2031
1578947507,6,1
1578952818,0,16
1578956641,2574,2529
1578958304,2,2
1578960293,2,0
1578963889,1,0
1578967693,3455,3591
1578969551,6,3
1578978241,1445,1442
1578980521,4,1
1578989041,1293,1304
1578991064,5,1
1578992704,0,11
1578996286,3,0
1578999886,1236,1208
1579001981,58,68
1579008032,0,2
1579010687,1121,1092
1579012202,255,0
1579012917,3,3
1579014288,7,0
1579021484,1827,1779
1579023472,3,1
1579032241,2230,2237
1579032287,1,0
1579033895,1,4
1579041136,0,33
1579043085,3003,2952
1579044808,4,2
1579053889,3816,3971
1579055781,2,0
1579064641,1593,1577
1579066633,6,0
1579075505,1409,1429
1579079104,4,22
1579082679,9,0
1579086241,1393,1335
1579086397,56,92
1579095613,2,3
1579095912,253,256
1579097041,1436,1390
1579097208,0,2
1579100685,2,0
1579107886,2238,2224
1579108490,3,1
1579111485,1,0
1579118687,2815,2797
1579119448,0,2
1579122286,0,14
1579129441,3253,3226
1579130069,3,5
1579140287,4198,4342
1579141004,2,1
1579147486,1,0
1579151086,1642,1614
1579151998,3,0
1579161931,1434,1423
1579162103,2,2
1579165509,0,11
1579169089,2,0
1579173155,1446,1505
1579182981,1,2
1579183489,1558,1518
1579184037,3,1
1579194241,2374,2357
1579194730,2,0
1579194910,0,254
1579203911,0,256
1579205091,2981,2963
1579205620,3,2
1579208691,2,0
1579211110,0,96
1579215891,3162,3144
1579216738,1,0
1579223089,2,0
1579226691,4120,4291
1579227825,1,1
1579230292,1,0
1579237441,1719,1723
1579238391,2,2
1579248319,1562,1545
1579249453,2,0
1579251936,0,4
1579255494,6,0
1579256110,0,254
1579259089,1501,1445
1579259711,32,51
1579259911,2,0
1579269841,1875,1842
1579271000,2,4
1579273494,1,0
1579280697,2636,2607
1579282061,1,3
1579284299,777,848
1579289164,27,27
1579291496,3291,3262
1579292944,5,5
1579295097,0,26
1579298697,3,0
1579299363,48,49
1579302297,3826,3794
1579303928,5,2
1579311123,166,774
1579313096,4582,4759
1579314634,6,1
1579323841,1918,1905
1579325428,1,2
1579326722,746,73
1579327500,1,0
1579333815,495,494
1579334914,1675,1677
1579336437,5,0
1579338321,1,13
1579341900,7,0
1579345501,1580,1505
1579347288,35,40
1579352883,340,353
1579356301,2300,2289
1579356724,109,108
1579358390,4,0
1579359902,2,0
1579363502,1,0
1579364404,66,75
1579367104,3075,3033
1579369456,3,3
1579372082,75,65
1579375922,186,202
1579377841,3652,3636
1579380687,1,2
1579381503,1,2
1579387922,674,637
1579388706,4080,4065
1579391701,4,2
1579395632,856,843
1579399441,4835,5032
1579399506,1,0
1579401729,3,2
1579403105,3,0
1579406708,4,0
1579407362,575,589
1579410306,1925,1911
1579412791,1,2
1579413911,2,0
1579415042,589,570
1579418883,687,740
1579421041,1912,1876
1579422973,1,2
1579424731,1,1
1579426563,327,300
1579428309,66,0
1579430402,416,478
1579431841,1655,1613
1579433656,40,156
1579434242,477,417
1579438082,417,477
1579441922,309,338
1579442641,2506,2434
1579442769,1,1
1579445763,52,47
1579446308,1,0
1579453682,3336,3327
1579457523,34,36
1579460712,1,0
1579461602,36,34
1579464241,3862,3834
1579464614,3,3
1579465442,97,106
1579471515,0,8
1579475116,4318,4290
1579475700,3,1
1579480802,612,562
1579485914,4936,5186
1579486172,2,0
1579489516,2,0
1579492322,808,763
1579496163,222,195
1579496641,1845,1840
1579497040,3,4
1579500021,192,221
1579504082,531,497
1579507922,2060,1990
1579508084,1,0
1579514721,16,0
1579515602,259,263
1579518241,1706,1607
1579518323,29,123
1579519129,3,2
1579519443,445,480
1579523282,239,205
1579529041,2491,2436
1579529121,3,0
1579530232,5,3
1579530962,366,427
1579532679,2,1
1579532724,2,0
1579536323,4,0
1579538882,58,44
1579540118,3249,3231
1579541184,3,1
1579542723,127,159
1579543521,1,0
1579546562,5,1
1579547118,1,0
1579550641,3770,3838
1579550725,1,0
1579552015,2,2
1579554482,709,657
1579554729,1,0
1579555810,0,12
1579558322,4,4
1579561524,4268,4262
1579562162,4,4
1579562829,2,4
1579566002,8,11
1579572324,1,0
1579573907,3,5
1579576330,4,2
1579577522,884,809
1579583041,5056,5261
1579584629,1,0
1579589043,717,718
1579593841,1682,1659
1579595189,2,0
1579596722,224,225
1579601132,10,0
1579604641,1472,1401
1579604728,51,111
1579606217,2,2
1579612083,541,545
1579615441,1735,1702
1579615922,215,208
1579617278,2,0
1579619127,3,0
1579620009,2,8
1579620611,503,0
1579623602,208,215
1579626329,1,0
1579628205,4,3
1579635123,247,248
1579635910,0,254
1579637041,3406,3351
1579638962,114,116
1579639058,5,4
1579640729,1,0
1579642571,0,1
1579642803,116,114
1579646643,106,105
1579647841,3779,3752
1579649468,2,0
1579650483,21,19
1579651533,3,0
1579654323,55,58
1579655130,1,0
1579658641,4568,4769
1579660295,3,3
1579662331,1,0
1579666084,881,867
1579669530,1673,1677
1579671034,2,1
1579673762,178,190
1579676734,1,0
1579680241,1506,1492
1579681443,112,121
1579682042,2,0
1579685282,121,112
1579687533,4,0
1579689122,181,200
1579691129,1738,1419
1579692962,70,62
1579694727,1,0
1579696802,607,605
1579700645,608,617
1579701841,1677,1631
1579703864,1,1
1579704483,621,611
1579705526,1,0
1579707369,3,5
1579708322,260,261
1579712163,26,27
1579712641,2470,2446
1579714730,2,2
1579716002,27,26
1579719842,34,38
1579723683,2867,2865
1579724116,1,0
1579725826,3,2
1579727522,10,7
1579730414,0,13
1579730727,1,0
1579731362,411,400
1579734331,3624,3591
1579736458,1,1
1579739042,90,89
1579742882,89,90
1579745312,4431,4612
1579746722,856,863
1579746723,1,0
1579750562,859,855
1579752330,1,0
1579754403,855,859
1579755932,1593,1583
1579757614,1,1
1579758243,860,855
1579762322,855,860
1579766641,1553,1548
1579768238,0,1
1579773842,856,855
1579773929,7,0
1579777526,1430,1365
1579778479,114,65
1579781523,382,371
1579785362,371,382
1579788241,1613,1568
1579788326,1,0
1579789203,445,689
1579789478,3,1
1579794729,3,2
1579799041,2356,2324
1579804562,203,200
1579809841,3016,2979
1579809926,1,0
1579810512,1,2
1579812243,122,131
1579814111,0,4
1579816082,131,122
1579819923,122,131
1579820732,3621,3610
1579821483,6,2
1579823762,3,11
1579831441,4554,4755
1579831532,1,0
1579832071,3,1
1579838417,9,6
1579838736,1,0
1579842242,1513,1514
1579842934,3,2
1579850883,867,851
1579853041,1437,1435
1579856768,0,1
1579858563,387,367
1579860336,5,0
1579862402,367,387
1579864004,2,3
1579866244,519,421
1579870082,244,252
1579873923,159,160
1579875072,1,3
1579877763,264,265
1579881603,63,57
1579882122,4,4
1579885442,57,63
1579886057,2,3
1579889284,63,57
1579893122,154,157
1579896335,1,0
1579897293,2,3
1579899938,0,4
1579900802,81,73
1579904642,167,174
1579908219,5,3
1579916163,0,2
1579919287,1,3
1579923844,851,876
1579925136,1,0
1579929395,2,3
1579935363,888,851
1579939202,851,888
1579939581,2,0
1579941009,3,2
1579943283,888,851
1579946739,4,0
1579950495,2,4
1579951294,119,55
1579954803,429,431
1579958643,259,263
1579961202,2,2
1579970163,72,70
1579972140,2,1
1579974003,110,116
1579975538,1,0
1579981683,116,110
1579982595,1,3
1579985523,299,322
1579986341,0,7
1579993202,153,145
1579993530,1,5
1579997284,145,154
1580003971,3,2
1580012642,0,1
1580014950,0,1
1580026053,2,2
1580028002,821,857
1580029556,1,0
1580033136,7,0
1580035682,59,109
1580036418,72,41
1580045916,1,1
1580051283,30,88
1580056424,2,3
1580058963,52,105
1580066642,5,24
1580067010,253,0
1580067866,2,0
1580072734,0,61
1580076338,3,0
1580077803,4,2
1580079933,1,0
1580082002,356,342
1580083538,6400,6183
1580088305,1,3
1580089682,64,56
1580093522,845,685
1580094241,4510,4725
1580099110,1,2
1580101537,1,0
1580105041,1537,1533
1580109910,1,0
1580112963,852,844
1580115841,1510,1476
1580116803,41,44
1580119537,5,0
1580120489,3,2
1580122820,40,33
1580126641,1320,1268
1580128322,40,46
1580131137,4,1
1580135411,509,0
1580137441,1827,1785
1580141148,0,1
1580143682,35,43
1580144179,5,4
1580151403,1,2
1580155202,560,536
1580159137,1,0
1580162422,3,12
1580169841,3490,3464
1580172963,1,1
1580174402,10,18
1580178242,18,10
1580180741,4212,4377
1580183748,3,1
1580187939,1,0
1580191441,1455,1436
1580193601,805,861
1580194221,4,0
1580202241,1357,1349
1580205122,25,37
1580205945,7,3
1580208963,21,15
1580209544,94,36
1580213041,1275,1216
1580215317,1,4
1580216883,28,39
1580223841,1643,1602
1580225950,0,1
1580228642,27,29
1580232017,4,4
1580234641,2362,2324
1580236941,5,3
1580240163,12,15
1580245441,2869,2868
1580245544,0,9
1580247805,2,1
1580249144,1,0
1580251683,62,50
