DateTime,Entries,UniqueIPs
1579310425,175,175
1579312344,178,178
1579314262,172,172
1579316189,175,175
1579318167,175,175
1579320354,179,179
1579322176,177,177
1579324124,180,180
1579326042,179,179
1579328193,176,176
1579330102,178,178
1579332029,181,181
1579333937,182,182
1579335893,184,184
1579337814,187,187
1579339711,191,191
1579341940,189,189
1579343794,189,189
1579345711,191,191
1579347633,185,185
1579349560,184,184
1579351518,181,181
1579353392,179,179
1579355355,174,174
1579357243,173,173
1579359150,173,173
1579361063,178,178
1579363005,178,178
1579364902,180,180
1579367168,177,177
1579368986,177,177
1579370924,174,174
1579372852,177,177
1579374759,176,176
1579376742,178,178
1579378598,176,176
1579380752,177,177
1579382684,182,182
1579384596,178,178
1579386518,179,179
1579388768,177,177
1579390584,176,176
1579392780,171,171
1579394661,170,170
1579396596,166,166
1579398528,161,161
1579400421,163,163
1579402338,164,164
1579404325,164,164
1579406193,157,157
1579408121,159,159
1579410395,160,160
1579412200,163,163
1579414105,164,164
1579416024,161,161
1579417982,159,159
1579419867,157,157
1579421788,161,161
1579423738,161,161
1579425630,159,159
1579427553,156,156
1579429500,153,153
1579431414,155,155
1579433314,150,150
1579435498,147,147
1579437413,148,148
1579439299,148,148
1579441243,147,147
1579443169,149,149
1579445077,147,147
1579446925,143,143
1579448957,141,141
1579450839,141,141
1579452745,140,140
1579454727,138,138
1579456583,138,138
1579458538,137,137
1579460729,135,135
1579462840,129,129
1579464749,126,126
1579466681,129,129
1579468586,124,124
1579470512,124,124
1579472456,126,126
1579474353,124,124
1579476261,126,126
1579478208,125,125
1579480116,127,127
1579482305,127,127
1579484188,128,128
1579486113,128,128
1579488021,127,127
1579490194,126,126
1579492112,128,128
1579494044,126,126
1579495939,124,124
1579497854,121,121
1579499725,121,121
1579501718,119,119
1579503780,121,121
1579505805,122,122
1579507962,118,118
1579509854,117,117
1579511842,113,113
1579513709,112,112
1579515619,113,113
1579517533,110,110
1579519481,110,110
1579521376,112,112
1579523328,112,112
1579525355,112,112
1579527177,114,114
1579529093,112,112
1579530984,114,114
1579532903,117,117
1579535084,115,115
1579536982,113,113
1579538901,112,112
1579541079,113,113
1579542981,115,115
1579544944,116,116
1579547109,117,117
1579549243,115,115
1579551166,118,118
1579553072,120,120
1579555002,121,121
1579557164,118,118
1579559060,119,119
1579560976,122,122
1579562924,123,123
1579565024,127,127
1579566975,127,127
1579568897,126,126
1579570844,126,126
1579572766,124,124
1579574681,123,123
1579576611,120,120
1579578559,120,120
1579580418,122,122
1579582338,122,122
1579584256,125,125
1579586184,119,119
1579588100,119,119
1579590181,116,116
1579592181,117,117
1579594096,118,118
1579596017,116,116
1579597932,117,117
1579601779,116,116
1579603719,113,113
1579605616,116,116
1579607538,114,114
1579609453,114,114
1579611373,115,115
1579613294,112,112
1579615342,114,114
1579617379,110,110
1579619575,106,106
1579621596,105,105
1579623621,105,105
1579625553,107,107
1579627470,106,106
1579629379,105,105
1579631302,106,106
1579634424,103,103
1579636360,103,103
1579638274,98,98
1579640175,96,96
1579642097,99,99
1579644319,103,103
1579646194,101,101
1579648116,100,100
1579650045,97,97
1579651945,92,92
1579653857,93,93
1579655803,94,94
1579657723,98,98
1579659639,98,98
1579661547,97,97
1579663483,98,98
1579665378,94,94
1579667555,96,96
1579669576,92,92
1579671404,93,93
1579673316,93,93
1579675235,94,94
1579677146,93,93
1579679074,92,92
1579680996,90,90
1579682902,90,90
1579684843,91,91
1579686742,92,92
1579688664,91,91
1579690590,91,91
1579692502,90,90
1579695396,91,91
1579697340,89,89
1579699230,89,89
1579701163,86,86
1579703114,88,88
1579704987,90,90
1579706929,91,91
1579709115,91,91
1579711241,90,90
1579713152,91,91
1579715098,89,89
1579716988,88,88
1579719149,87,87
1579721084,89,89
1579722998,88,88
1579724902,91,91
