DateTime,AddedIPs,RemovedIPs
1578653327,2,1
1578661151,1,0
1578665148,0,1
1578668970,0,1
1578679272,0,1
1578681635,0,2
1578685696,2,1
1578687630,1,0
1578689556,0,1
1578693409,0,1
1578695306,0,1
1578698447,0,1
1578702249,0,2
1578706121,1,0
1578708983,1,0
1578713052,1,2
1578714994,0,1
1578724809,1,0
1578730569,1,0
1578732748,3,0
1578738733,0,2
1578748475,0,1
1578752408,1,0
1578760341,1,0
1578764415,1,0
1578768268,1,0
1578770173,1,0
1578772115,0,2
1578774016,0,1
1578782194,3,0
1578784135,1,0
1578787943,3,0
1578792080,0,1
1578793929,0,1
1578797792,1,0
1578799942,0,1
1578802105,2,0
1578804011,1,0
1578805945,2,0
1578809792,2,0
1578813637,0,1
1578815547,0,1
1578819382,2,2
1578825134,1,0
1578827319,0,1
1578829229,1,0
1578837380,2,1
1578841280,1,0
1578845166,1,0
1578846996,0,1
1578851072,0,2
1578853241,1,0
1578855128,2,1
1578857088,0,1
1578864769,1,0
1578868581,0,3
1578870526,0,1
1578872420,2,0
1578874373,0,3
1578876251,1,0
1578878176,2,0
1578882020,1,0
1578883929,3,1
1578887770,0,1
1578889691,1,0
1578892824,2,3
1578894731,0,1
1578896681,0,1
1578902523,1,0
1578906514,3,2
1578908414,2,0
1578910353,1,0
1578912253,1,1
1578914192,1,0
1578916092,1,1
1578918282,1,0
1578922088,2,1
1578924063,2,1
1578925965,1,0
1578927909,0,1
1578931962,0,1
1578937704,1,0
1578941530,2,2
1578943470,1,0
1578947288,1,0
1578950181,1,0
1578952336,1,2
1578956490,2,0
1578958334,0,2
1578960523,1,0
1578964400,0,3
1578966259,1,0
1578970116,0,3
1578972018,1,2
1578973961,3,0
1578975857,0,1
1578977795,0,2
1578979697,2,1
1578988572,0,1
1578990511,3,0
1578992508,0,3
1578994359,1,1
1578996272,2,2
1578998172,0,1
1579000120,0,1
1579002012,0,1
1579003962,1,1
1579008035,0,2
1579011875,1,2
1579015957,3,0
1579018840,3,0
1579020737,1,0
1579022659,3,0
1579024593,0,1
1579026501,1,0
1579028470,0,2
1579030357,0,1
1579034174,0,1
1579036128,0,1
1579038021,0,1
1579039988,1,0
